Published_Date,Currency_iso3,Currency_Name,Unit,Buy_Rate,Sell_Rate
2026-02-05 00:00:57,QAR,Qatari Riyal,1,39.62,39.78
2026-02-05 00:00:57,THB,Thai Baht,1,4.56,4.58
2026-02-05 00:00:57,AED,UAE Dirham,1,39.31,39.48
2026-02-05 00:00:57,MYR,Malaysian Ringgit,1,36.72,36.88
2026-02-05 00:00:57,KRW,South Korean Won,100,9.91,9.95
2026-02-05 00:00:57,SEK,Swedish Kroner,1,16.10,16.17
2026-02-05 00:00:57,DKK,Danish Kroner,1,22.83,22.93
2026-02-05 00:00:57,HKD,Hong Kong Dollar,1,18.49,18.56
2026-02-05 00:00:57,KWD,Kuwaity Dinar,1,472.75,474.71
2026-02-05 00:00:57,BHD,Bahrain Dinar,1,383.03,384.62
2026-02-05 00:00:57,OMR,Omani Rial,1,375.09,376.65
2026-02-06 00:00:55,INR,Indian Rupee,100,160.00,160.15
2026-02-06 00:00:55,USD,U.S. Dollar,1,144.28,144.88
2026-02-06 00:00:55,EUR,European Euro,1,170.11,170.82
2026-02-06 00:00:55,GBP,UK Pound Sterling,1,196.31,197.12
2026-02-06 00:00:55,CHF,Swiss Franc,1,185.55,186.32
2026-02-06 00:00:55,AUD,Australian Dollar,1,100.73,101.15
2026-02-06 00:00:55,CAD,Canadian Dollar,1,105.43,105.87
2026-02-06 00:00:55,SGD,Singapore Dollar,1,113.28,113.75
2026-02-06 00:00:55,JPY,Japanese Yen,10,9.18,9.22
2026-02-06 00:00:55,CNY,Chinese Yuan,1,20.79,20.87
2026-02-06 00:00:55,SAR,Saudi Arabian Riyal,1,38.47,38.63
2026-02-06 00:00:55,QAR,Qatari Riyal,1,39.58,39.75
2026-02-06 00:00:55,THB,Thai Baht,1,4.55,4.57
2026-02-06 00:00:55,AED,UAE Dirham,1,39.28,39.44
2026-02-06 00:00:55,MYR,Malaysian Ringgit,1,36.55,36.71
2026-02-06 00:00:55,KRW,South Korean Won,100,9.84,9.88
2026-02-06 00:00:55,SEK,Swedish Kroner,1,16.03,16.09
2026-02-06 00:00:55,DKK,Danish Kroner,1,22.78,22.88
2026-02-06 00:00:55,HKD,Hong Kong Dollar,1,18.47,18.55
2026-02-06 00:00:55,KWD,Kuwaity Dinar,1,472.12,474.08
2026-02-06 00:00:55,BHD,Bahrain Dinar,1,382.71,384.30
2026-02-06 00:00:55,OMR,Omani Rial,1,374.78,376.34
2026-02-07 00:00:47,INR,Indian Rupee,100,160.00,160.15
2026-02-07 00:00:47,USD,U.S. Dollar,1,144.76,145.36
2026-02-07 00:00:47,EUR,European Euro,1,170.70,171.41
2026-02-07 00:00:47,GBP,UK Pound Sterling,1,196.72,197.54
2026-02-07 00:00:47,CHF,Swiss Franc,1,186.09,186.86
2026-02-07 00:00:47,AUD,Australian Dollar,1,101.01,101.43
2026-02-07 00:00:47,CAD,Canadian Dollar,1,105.78,106.22
2026-02-07 00:00:47,SGD,Singapore Dollar,1,113.68,114.16
2026-02-07 00:00:47,JPY,Japanese Yen,10,9.22,9.26
2026-02-07 00:00:47,CNY,Chinese Yuan,1,20.86,20.95
2026-02-07 00:00:47,SAR,Saudi Arabian Riyal,1,38.60,38.76
2026-02-07 00:00:47,QAR,Qatari Riyal,1,39.61,39.77
2026-02-07 00:00:47,THB,Thai Baht,1,4.58,4.60
2026-02-07 00:00:47,AED,UAE Dirham,1,39.41,39.58
2026-02-07 00:00:47,MYR,Malaysian Ringgit,1,36.67,36.82
2026-02-07 00:00:47,KRW,South Korean Won,100,9.87,9.91
2026-02-07 00:00:47,SEK,Swedish Kroner,1,15.98,16.05
2026-02-07 00:00:47,DKK,Danish Kroner,1,22.86,22.95
2026-02-07 00:00:47,HKD,Hong Kong Dollar,1,18.52,18.60
2026-02-07 00:00:47,KWD,Kuwaity Dinar,1,473.69,475.65
2026-02-07 00:00:47,BHD,Bahrain Dinar,1,383.97,385.56
2026-02-07 00:00:47,OMR,Omani Rial,1,376.02,377.58
2026-02-08 00:00:23,INR,Indian Rupee,100,160.00,160.15
2026-02-08 00:00:23,USD,U.S. Dollar,1,144.76,145.36
2026-02-08 00:00:23,EUR,European Euro,1,170.70,171.41
2026-02-08 00:00:23,GBP,UK Pound Sterling,1,196.72,197.54
2026-02-08 00:00:23,CHF,Swiss Franc,1,186.09,186.86
2026-02-08 00:00:23,AUD,Australian Dollar,1,101.01,101.43
2026-02-08 00:00:23,CAD,Canadian Dollar,1,105.78,106.22
2026-02-08 00:00:23,SGD,Singapore Dollar,1,113.68,114.16
2026-02-08 00:00:23,JPY,Japanese Yen,10,9.22,9.26
2026-02-08 00:00:23,CNY,Chinese Yuan,1,20.86,20.95
2026-02-08 00:00:23,SAR,Saudi Arabian Riyal,1,38.60,38.76
2026-02-08 00:00:23,QAR,Qatari Riyal,1,39.61,39.77
2026-02-08 00:00:23,THB,Thai Baht,1,4.58,4.60
2026-02-08 00:00:23,AED,UAE Dirham,1,39.41,39.58
2026-02-08 00:00:23,MYR,Malaysian Ringgit,1,36.67,36.82
2026-02-08 00:00:23,KRW,South Korean Won,100,9.87,9.91
2026-02-08 00:00:23,SEK,Swedish Kroner,1,15.98,16.05
2026-02-08 00:00:23,DKK,Danish Kroner,1,22.86,22.95
2026-02-08 00:00:23,HKD,Hong Kong Dollar,1,18.52,18.60
2026-02-08 00:00:23,KWD,Kuwaity Dinar,1,473.69,475.65
2026-02-08 00:00:23,BHD,Bahrain Dinar,1,383.97,385.56
2026-02-08 00:00:23,OMR,Omani Rial,1,376.02,377.58
2026-02-09 00:00:30,INR,Indian Rupee,100,160.00,160.15
2026-02-09 00:00:30,USD,U.S. Dollar,1,144.76,145.36
2026-02-09 00:00:30,EUR,European Euro,1,171.06,171.77
2026-02-09 00:00:30,GBP,UK Pound Sterling,1,197.07,197.89
2026-02-09 00:00:30,CHF,Swiss Franc,1,186.61,187.38
2026-02-09 00:00:30,AUD,Australian Dollar,1,101.57,101.99
2026-02-09 00:00:30,CAD,Canadian Dollar,1,105.82,106.26
2026-02-09 00:00:30,SGD,Singapore Dollar,1,113.88,114.35
2026-02-09 00:00:30,JPY,Japanese Yen,10,9.21,9.25
2026-02-09 00:00:30,CNY,Chinese Yuan,1,20.86,20.95
2026-02-09 00:00:30,SAR,Saudi Arabian Riyal,1,38.60,38.76
2026-02-09 00:00:30,QAR,Qatari Riyal,1,39.71,39.88
2026-02-09 00:00:30,THB,Thai Baht,1,4.60,4.61
2026-02-09 00:00:30,AED,UAE Dirham,1,39.41,39.58
2026-02-09 00:00:30,MYR,Malaysian Ringgit,1,36.67,36.82
2026-02-09 00:00:30,KRW,South Korean Won,100,9.89,9.93
2026-02-09 00:00:30,SEK,Swedish Kroner,1,16.04,16.11
2026-02-09 00:00:30,DKK,Danish Kroner,1,22.90,22.99
2026-02-09 00:00:30,HKD,Hong Kong Dollar,1,18.53,18.60
2026-02-09 00:00:30,KWD,Kuwaity Dinar,1,473.69,475.65
2026-02-09 00:00:30,BHD,Bahrain Dinar,1,383.98,385.57
2026-02-09 00:00:30,OMR,Omani Rial,1,376.02,377.58
2026-02-10 00:00:19,INR,Indian Rupee,100,160.00,160.15
2026-02-10 00:00:19,USD,U.S. Dollar,1,144.92,145.52
2026-02-10 00:00:19,EUR,European Euro,1,171.93,172.64
2026-02-10 00:00:19,GBP,UK Pound Sterling,1,197.31,198.13
2026-02-10 00:00:19,CHF,Swiss Franc,1,187.79,188.57
2026-02-10 00:00:19,AUD,Australian Dollar,1,101.80,102.22
2026-02-10 00:00:19,CAD,Canadian Dollar,1,106.20,106.64
2026-02-10 00:00:19,SGD,Singapore Dollar,1,114.14,114.61
2026-02-10 00:00:19,JPY,Japanese Yen,10,9.26,9.29
2026-02-10 00:00:19,CNY,Chinese Yuan,1,20.93,21.02
2026-02-10 00:00:19,SAR,Saudi Arabian Riyal,1,38.64,38.80
2026-02-10 00:00:19,QAR,Qatari Riyal,1,39.65,39.81
2026-02-10 00:00:19,THB,Thai Baht,1,4.64,4.66
2026-02-10 00:00:19,AED,UAE Dirham,1,39.45,39.62
2026-02-10 00:00:19,MYR,Malaysian Ringgit,1,36.83,36.99
2026-02-10 00:00:19,KRW,South Korean Won,100,9.88,9.92
2026-02-10 00:00:19,SEK,Swedish Kroner,1,16.11,16.18
2026-02-10 00:00:19,DKK,Danish Kroner,1,23.02,23.11
2026-02-10 00:00:19,HKD,Hong Kong Dollar,1,18.54,18.62
2026-02-10 00:00:19,KWD,Kuwaity Dinar,1,474.37,476.33
2026-02-10 00:00:19,BHD,Bahrain Dinar,1,384.40,385.99
2026-02-10 00:00:19,OMR,Omani Rial,1,376.44,378.00
2026-02-11 00:00:46,INR,Indian Rupee,100,160.00,160.15
2026-02-11 00:00:46,USD,U.S. Dollar,1,144.63,145.23
2026-02-11 00:00:46,EUR,European Euro,1,172.16,172.87
2026-02-11 00:00:46,GBP,UK Pound Sterling,1,197.56,198.38
2026-02-11 00:00:46,CHF,Swiss Franc,1,188.71,189.50
2026-02-11 00:00:46,AUD,Australian Dollar,1,102.30,102.72
2026-02-11 00:00:46,CAD,Canadian Dollar,1,106.62,107.06
2026-02-11 00:00:46,SGD,Singapore Dollar,1,114.23,114.71
2026-02-11 00:00:46,JPY,Japanese Yen,10,9.32,9.35
2026-02-11 00:00:46,CNY,Chinese Yuan,1,20.93,21.01
2026-02-11 00:00:46,SAR,Saudi Arabian Riyal,1,38.56,38.72
2026-02-11 00:00:46,QAR,Qatari Riyal,1,39.57,39.73
2026-02-11 00:00:46,THB,Thai Baht,1,4.64,4.66
2026-02-11 00:00:46,AED,UAE Dirham,1,39.38,39.54
2026-02-11 00:00:46,MYR,Malaysian Ringgit,1,36.86,37.02
2026-02-11 00:00:46,KRW,South Korean Won,100,9.90,9.94
2026-02-11 00:00:46,SEK,Swedish Kroner,1,16.20,16.27
2026-02-11 00:00:46,DKK,Danish Kroner,1,23.04,23.14
2026-02-11 00:00:46,HKD,Hong Kong Dollar,1,18.50,18.58
2026-02-11 00:00:46,KWD,Kuwaity Dinar,1,473.96,475.93
2026-02-11 00:00:46,BHD,Bahrain Dinar,1,383.64,385.23
2026-02-11 00:00:46,OMR,Omani Rial,1,375.69,377.25
2026-02-12 00:00:18,INR,Indian Rupee,100,160.00,160.15
2026-02-12 00:00:18,USD,U.S. Dollar,1,144.83,145.43
2026-02-12 00:00:18,EUR,European Euro,1,172.55,173.27
2026-02-12 00:00:18,GBP,UK Pound Sterling,1,198.45,199.27
2026-02-12 00:00:18,CHF,Swiss Franc,1,189.09,189.87
2026-02-12 00:00:18,AUD,Australian Dollar,1,103.13,103.56
2026-02-12 00:00:18,CAD,Canadian Dollar,1,107.19,107.63
2026-02-12 00:00:18,SGD,Singapore Dollar,1,114.78,115.26
2026-02-12 00:00:18,JPY,Japanese Yen,10,9.44,9.48
2026-02-12 00:00:18,CNY,Chinese Yuan,1,20.96,21.05
2026-02-12 00:00:18,SAR,Saudi Arabian Riyal,1,38.62,38.78
2026-02-12 00:00:18,QAR,Qatari Riyal,1,39.63,39.79
2026-02-12 00:00:18,THB,Thai Baht,1,4.67,4.69
2026-02-12 00:00:18,AED,UAE Dirham,1,39.43,39.59
2026-02-12 00:00:18,MYR,Malaysian Ringgit,1,36.99,37.15
2026-02-12 00:00:18,KRW,South Korean Won,100,9.99,10.03
2026-02-12 00:00:18,SEK,Swedish Kroner,1,16.35,16.42
2026-02-12 00:00:18,DKK,Danish Kroner,1,23.10,23.20
2026-02-12 00:00:18,HKD,Hong Kong Dollar,1,18.53,18.60
2026-02-12 00:00:18,KWD,Kuwaity Dinar,1,474.77,476.74
2026-02-12 00:00:18,BHD,Bahrain Dinar,1,384.14,385.74
2026-02-12 00:00:18,OMR,Omani Rial,1,376.21,377.76
2026-02-13 00:00:49,INR,Indian Rupee,100,160.00,160.15
2026-02-13 00:00:49,USD,U.S. Dollar,1,144.65,145.25
2026-02-13 00:00:49,EUR,European Euro,1,171.84,172.55
2026-02-13 00:00:49,GBP,UK Pound Sterling,1,197.34,198.16
2026-02-13 00:00:49,CHF,Swiss Franc,1,188.38,189.16
2026-02-13 00:00:49,AUD,Australian Dollar,1,103.08,103.51
2026-02-13 00:00:49,CAD,Canadian Dollar,1,106.65,107.09
2026-02-13 00:00:49,SGD,Singapore Dollar,1,114.71,115.19
2026-02-13 00:00:49,JPY,Japanese Yen,10,9.44,9.48
2026-02-13 00:00:49,CNY,Chinese Yuan,1,20.96,21.05
2026-02-13 00:00:49,SAR,Saudi Arabian Riyal,1,38.57,38.73
2026-02-13 00:00:49,QAR,Qatari Riyal,1,39.69,39.85
2026-02-13 00:00:49,THB,Thai Baht,1,4.67,4.69
2026-02-13 00:00:49,AED,UAE Dirham,1,39.38,39.54
2026-02-13 00:00:49,MYR,Malaysian Ringgit,1,37.07,37.22
2026-02-13 00:00:49,KRW,South Korean Won,100,10.07,10.11
2026-02-13 00:00:49,SEK,Swedish Kroner,1,16.29,16.36
2026-02-13 00:00:49,DKK,Danish Kroner,1,23.00,23.10
2026-02-13 00:00:49,HKD,Hong Kong Dollar,1,18.51,18.58
2026-02-13 00:00:49,KWD,Kuwaity Dinar,1,474.03,476.00
2026-02-13 00:00:49,BHD,Bahrain Dinar,1,383.67,385.26
2026-02-13 00:00:49,OMR,Omani Rial,1,375.74,377.30
2026-02-14 00:00:37,INR,Indian Rupee,100,160.00,160.15
2026-02-14 00:00:37,USD,U.S. Dollar,1,144.72,145.32
2026-02-14 00:00:37,EUR,European Euro,1,171.61,172.32
2026-02-14 00:00:37,GBP,UK Pound Sterling,1,196.96,197.77
2026-02-14 00:00:37,CHF,Swiss Franc,1,188.03,188.81
2026-02-14 00:00:37,AUD,Australian Dollar,1,102.06,102.48
2026-02-14 00:00:37,CAD,Canadian Dollar,1,106.26,106.70
2026-02-14 00:00:37,SGD,Singapore Dollar,1,114.49,114.96
2026-02-14 00:00:37,JPY,Japanese Yen,10,9.43,9.47
2026-02-14 00:00:37,CNY,Chinese Yuan,1,20.95,21.03
2026-02-14 00:00:37,SAR,Saudi Arabian Riyal,1,38.59,38.75
2026-02-14 00:00:37,QAR,Qatari Riyal,1,39.71,39.87
2026-02-14 00:00:37,THB,Thai Baht,1,4.65,4.67
2026-02-14 00:00:37,AED,UAE Dirham,1,39.40,39.56
2026-02-14 00:00:37,MYR,Malaysian Ringgit,1,37.04,37.19
2026-02-14 00:00:37,KRW,South Korean Won,100,10.00,10.04
2026-02-14 00:00:37,SEK,Swedish Kroner,1,16.16,16.23
2026-02-14 00:00:37,DKK,Danish Kroner,1,22.97,23.07
2026-02-14 00:00:37,HKD,Hong Kong Dollar,1,18.51,18.59
2026-02-14 00:00:37,KWD,Kuwaity Dinar,1,474.26,476.22
2026-02-14 00:00:37,BHD,Bahrain Dinar,1,383.85,385.44
2026-02-14 00:00:37,OMR,Omani Rial,1,375.92,377.48
2026-02-15 00:00:34,INR,Indian Rupee,100,160.00,160.15
2026-02-15 00:00:34,USD,U.S. Dollar,1,144.72,145.32
2026-02-15 00:00:34,EUR,European Euro,1,171.61,172.32
2026-02-15 00:00:34,GBP,UK Pound Sterling,1,196.96,197.77
2026-02-15 00:00:34,CHF,Swiss Franc,1,188.03,188.81
2026-02-15 00:00:34,AUD,Australian Dollar,1,102.06,102.48
2026-02-15 00:00:34,CAD,Canadian Dollar,1,106.26,106.70
2026-02-15 00:00:34,SGD,Singapore Dollar,1,114.49,114.96
2026-02-15 00:00:34,JPY,Japanese Yen,10,9.43,9.47
2026-02-15 00:00:34,CNY,Chinese Yuan,1,20.95,21.03
2026-02-15 00:00:34,SAR,Saudi Arabian Riyal,1,38.59,38.75
2026-02-15 00:00:34,QAR,Qatari Riyal,1,39.71,39.87
2026-02-15 00:00:34,THB,Thai Baht,1,4.65,4.67
2026-02-15 00:00:34,AED,UAE Dirham,1,39.40,39.56
2026-02-15 00:00:34,MYR,Malaysian Ringgit,1,37.04,37.19
2026-02-15 00:00:34,KRW,South Korean Won,100,10.00,10.04
2026-02-15 00:00:34,SEK,Swedish Kroner,1,16.16,16.23
2026-02-15 00:00:34,DKK,Danish Kroner,1,22.97,23.07
2026-02-15 00:00:34,HKD,Hong Kong Dollar,1,18.51,18.59
2026-02-15 00:00:34,KWD,Kuwaity Dinar,1,474.26,476.22
2026-02-15 00:00:34,BHD,Bahrain Dinar,1,383.85,385.44
2026-02-15 00:00:34,OMR,Omani Rial,1,375.92,377.48
2026-02-16 00:00:11,INR,Indian Rupee,100,160.00,160.15
2026-02-16 00:00:11,USD,U.S. Dollar,1,144.72,145.32
2026-02-16 00:00:11,EUR,European Euro,1,171.76,172.47
2026-02-16 00:00:11,GBP,UK Pound Sterling,1,197.54,198.35
2026-02-16 00:00:11,CHF,Swiss Franc,1,188.52,189.31
2026-02-16 00:00:11,AUD,Australian Dollar,1,102.39,102.81
2026-02-16 00:00:11,CAD,Canadian Dollar,1,106.27,106.71
2026-02-16 00:00:11,SGD,Singapore Dollar,1,114.65,115.12
2026-02-16 00:00:11,JPY,Japanese Yen,10,9.48,9.52
2026-02-16 00:00:11,CNY,Chinese Yuan,1,20.95,21.03
2026-02-16 00:00:11,SAR,Saudi Arabian Riyal,1,38.59,38.75
2026-02-16 00:00:11,QAR,Qatari Riyal,1,39.70,39.87
2026-02-16 00:00:11,THB,Thai Baht,1,4.66,4.68
2026-02-16 00:00:11,AED,UAE Dirham,1,39.40,39.56
2026-02-16 00:00:11,MYR,Malaysian Ringgit,1,37.04,37.19
2026-02-16 00:00:11,KRW,South Korean Won,100,10.05,10.09
2026-02-16 00:00:11,SEK,Swedish Kroner,1,16.22,16.29
2026-02-16 00:00:11,DKK,Danish Kroner,1,22.99,23.09
2026-02-16 00:00:11,HKD,Hong Kong Dollar,1,18.52,18.59
2026-02-16 00:00:11,KWD,Kuwaity Dinar,1,474.26,476.22
2026-02-16 00:00:11,BHD,Bahrain Dinar,1,383.85,385.44
2026-02-16 00:00:11,OMR,Omani Rial,1,375.92,377.48
2026-02-17 00:00:52,INR,Indian Rupee,100,160.00,160.15
2026-02-17 00:00:52,USD,U.S. Dollar,1,144.75,145.35
2026-02-17 00:00:52,EUR,European Euro,1,171.74,172.45
2026-02-17 00:00:52,GBP,UK Pound Sterling,1,197.55,198.37
2026-02-17 00:00:52,CHF,Swiss Franc,1,188.02,188.80
2026-02-17 00:00:52,AUD,Australian Dollar,1,102.50,102.92
2026-02-17 00:00:52,CAD,Canadian Dollar,1,106.24,106.68
2026-02-17 00:00:52,SGD,Singapore Dollar,1,114.70,115.17
2026-02-17 00:00:52,JPY,Japanese Yen,10,9.43,9.47
2026-02-17 00:00:52,CNY,Chinese Yuan,1,20.95,21.04
2026-02-17 00:00:52,SAR,Saudi Arabian Riyal,1,38.60,38.76
2026-02-17 00:00:52,QAR,Qatari Riyal,1,39.60,39.77
2026-02-17 00:00:52,THB,Thai Baht,1,4.65,4.67
2026-02-17 00:00:52,AED,UAE Dirham,1,39.41,39.57
2026-02-17 00:00:52,MYR,Malaysian Ringgit,1,37.12,37.27
2026-02-17 00:00:52,KRW,South Korean Won,100,10.03,10.07
2026-02-17 00:00:52,SEK,Swedish Kroner,1,16.18,16.25
2026-02-17 00:00:52,DKK,Danish Kroner,1,22.99,23.08
2026-02-17 00:00:52,HKD,Hong Kong Dollar,1,18.52,18.60
2026-02-17 00:00:52,KWD,Kuwaity Dinar,1,474.36,476.32
2026-02-17 00:00:52,BHD,Bahrain Dinar,1,383.96,385.55
2026-02-17 00:00:52,OMR,Omani Rial,1,376.00,377.56
2026-02-18 00:00:07,INR,Indian Rupee,100,160.00,160.15
2026-02-18 00:00:07,USD,U.S. Dollar,1,144.78,145.38
2026-02-18 00:00:07,EUR,European Euro,1,171.48,172.19
2026-02-18 00:00:07,GBP,UK Pound Sterling,1,196.72,197.54
2026-02-18 00:00:07,CHF,Swiss Franc,1,188.18,188.96
2026-02-18 00:00:07,AUD,Australian Dollar,1,102.34,102.76
2026-02-18 00:00:07,CAD,Canadian Dollar,1,106.16,106.60
2026-02-18 00:00:07,SGD,Singapore Dollar,1,114.69,115.17
2026-02-18 00:00:07,JPY,Japanese Yen,10,9.46,9.50
2026-02-18 00:00:07,CNY,Chinese Yuan,1,20.96,21.04
2026-02-18 00:00:07,SAR,Saudi Arabian Riyal,1,38.60,38.76
2026-02-18 00:00:07,QAR,Qatari Riyal,1,39.61,39.78
2026-02-18 00:00:07,THB,Thai Baht,1,4.63,4.65
2026-02-18 00:00:07,AED,UAE Dirham,1,39.42,39.58
2026-02-18 00:00:07,MYR,Malaysian Ringgit,1,37.12,37.28
2026-02-18 00:00:07,KRW,South Korean Won,100,10.03,10.07
2026-02-18 00:00:07,SEK,Swedish Kroner,1,16.13,16.20
2026-02-18 00:00:07,DKK,Danish Kroner,1,22.95,23.05
2026-02-18 00:00:07,HKD,Hong Kong Dollar,1,18.53,18.60
2026-02-18 00:00:07,KWD,Kuwaity Dinar,1,474.46,476.42
2026-02-18 00:00:07,BHD,Bahrain Dinar,1,384.06,385.65
2026-02-18 00:00:07,OMR,Omani Rial,1,376.08,377.63
2026-02-19 00:00:06,INR,Indian Rupee,100,160.00,160.15
2026-02-19 00:00:06,USD,U.S. Dollar,1,144.78,145.38
2026-02-19 00:00:06,EUR,European Euro,1,171.30,172.01
2026-02-19 00:00:06,GBP,UK Pound Sterling,1,196.47,197.29
2026-02-19 00:00:06,CHF,Swiss Franc,1,187.67,188.45
2026-02-19 00:00:06,AUD,Australian Dollar,1,102.40,102.82
2026-02-19 00:00:06,CAD,Canadian Dollar,1,106.05,106.49
2026-02-19 00:00:06,SGD,Singapore Dollar,1,114.51,114.99
2026-02-19 00:00:06,JPY,Japanese Yen,10,9.42,9.46
2026-02-19 00:00:06,CNY,Chinese Yuan,1,20.96,21.04
2026-02-19 00:00:06,SAR,Saudi Arabian Riyal,1,38.60,38.76
2026-02-19 00:00:06,QAR,Qatari Riyal,1,39.61,39.78
2026-02-19 00:00:06,THB,Thai Baht,1,4.62,4.64
2026-02-19 00:00:06,AED,UAE Dirham,1,39.42,39.58
2026-02-19 00:00:06,MYR,Malaysian Ringgit,1,37.12,37.28
2026-02-19 00:00:06,KRW,South Korean Won,100,10.03,10.07
2026-02-19 00:00:06,SEK,Swedish Kroner,1,16.11,16.17
2026-02-19 00:00:06,DKK,Danish Kroner,1,22.93,23.02
2026-02-19 00:00:06,HKD,Hong Kong Dollar,1,18.53,18.60
2026-02-19 00:00:06,KWD,Kuwaity Dinar,1,474.22,476.19
2026-02-19 00:00:06,BHD,Bahrain Dinar,1,384.05,385.64
2026-02-19 00:00:06,OMR,Omani Rial,1,376.08,377.63
2026-02-20 00:00:29,INR,Indian Rupee,100,160.00,160.15
2026-02-20 00:00:29,USD,U.S. Dollar,1,144.78,145.38
2026-02-20 00:00:29,EUR,European Euro,1,170.57,171.28
2026-02-20 00:00:29,GBP,UK Pound Sterling,1,195.08,195.89
2026-02-20 00:00:29,CHF,Swiss Franc,1,187.04,187.82
2026-02-20 00:00:29,AUD,Australian Dollar,1,102.08,102.50
2026-02-20 00:00:29,CAD,Canadian Dollar,1,105.78,106.21
2026-02-20 00:00:29,SGD,Singapore Dollar,1,114.20,114.68
2026-02-20 00:00:29,JPY,Japanese Yen,10,9.36,9.40
2026-02-20 00:00:29,CNY,Chinese Yuan,1,20.96,21.04
2026-02-20 00:00:29,SAR,Saudi Arabian Riyal,1,38.60,38.76
2026-02-20 00:00:29,QAR,Qatari Riyal,1,39.72,39.89
2026-02-20 00:00:29,THB,Thai Baht,1,4.64,4.66
2026-02-20 00:00:29,AED,UAE Dirham,1,39.42,39.58
2026-02-20 00:00:29,MYR,Malaysian Ringgit,1,37.04,37.20
2026-02-20 00:00:29,KRW,South Korean Won,100,10.00,10.04
2026-02-20 00:00:29,SEK,Swedish Kroner,1,15.98,16.04
2026-02-20 00:00:29,DKK,Danish Kroner,1,22.83,22.92
2026-02-20 00:00:29,HKD,Hong Kong Dollar,1,18.53,18.60
2026-02-20 00:00:29,KWD,Kuwaity Dinar,1,473.99,475.95
2026-02-20 00:00:29,BHD,Bahrain Dinar,1,383.97,385.56
2026-02-20 00:00:29,OMR,Omani Rial,1,376.08,377.63
2026-02-21 00:00:15,INR,Indian Rupee,100,160.00,160.15
2026-02-21 00:00:15,USD,U.S. Dollar,1,145.28,145.88
2026-02-21 00:00:15,EUR,European Euro,1,170.92,171.63
2026-02-21 00:00:15,GBP,UK Pound Sterling,1,195.74,196.54
2026-02-21 00:00:15,CHF,Swiss Franc,1,187.19,187.97
2026-02-21 00:00:15,AUD,Australian Dollar,1,102.45,102.87
2026-02-21 00:00:15,CAD,Canadian Dollar,1,106.16,106.59
2026-02-21 00:00:15,SGD,Singapore Dollar,1,114.50,114.97
2026-02-21 00:00:15,JPY,Japanese Yen,10,9.36,9.40
2026-02-21 00:00:15,CNY,Chinese Yuan,1,21.03,21.12
2026-02-21 00:00:15,SAR,Saudi Arabian Riyal,1,38.73,38.89
2026-02-21 00:00:15,QAR,Qatari Riyal,1,39.88,40.05
2026-02-21 00:00:15,THB,Thai Baht,1,4.66,4.68
2026-02-21 00:00:15,AED,UAE Dirham,1,39.55,39.72
2026-02-21 00:00:15,MYR,Malaysian Ringgit,1,37.22,37.38
2026-02-21 00:00:15,KRW,South Korean Won,100,10.03,10.07
2026-02-21 00:00:15,SEK,Swedish Kroner,1,16.02,16.09
2026-02-21 00:00:15,DKK,Danish Kroner,1,22.88,22.97
2026-02-21 00:00:15,HKD,Hong Kong Dollar,1,18.59,18.67
2026-02-21 00:00:15,KWD,Kuwaity Dinar,1,475.63,477.59
2026-02-21 00:00:15,BHD,Bahrain Dinar,1,385.31,386.90
2026-02-21 00:00:15,OMR,Omani Rial,1,377.38,378.93
2026-02-22 00:00:02,INR,Indian Rupee,100,160.00,160.15
2026-02-22 00:00:02,USD,U.S. Dollar,1,145.28,145.88
2026-02-22 00:00:02,EUR,European Euro,1,170.92,171.63
2026-02-22 00:00:02,GBP,UK Pound Sterling,1,195.74,196.54
2026-02-22 00:00:02,CHF,Swiss Franc,1,187.19,187.97
2026-02-22 00:00:02,AUD,Australian Dollar,1,102.45,102.87
2026-02-22 00:00:02,CAD,Canadian Dollar,1,106.16,106.59
2026-02-22 00:00:02,SGD,Singapore Dollar,1,114.50,114.97
2026-02-22 00:00:02,JPY,Japanese Yen,10,9.36,9.40
2026-02-22 00:00:02,CNY,Chinese Yuan,1,21.03,21.12
2026-02-22 00:00:02,SAR,Saudi Arabian Riyal,1,38.73,38.89
2026-02-22 00:00:02,QAR,Qatari Riyal,1,39.88,40.05
2026-02-22 00:00:02,THB,Thai Baht,1,4.66,4.68
2026-02-22 00:00:02,AED,UAE Dirham,1,39.55,39.72
2026-02-22 00:00:02,MYR,Malaysian Ringgit,1,37.22,37.38
2026-02-22 00:00:02,KRW,South Korean Won,100,10.03,10.07
2026-02-22 00:00:02,SEK,Swedish Kroner,1,16.02,16.09
2026-02-22 00:00:02,DKK,Danish Kroner,1,22.88,22.97
2026-02-22 00:00:02,HKD,Hong Kong Dollar,1,18.59,18.67
2026-02-22 00:00:02,KWD,Kuwaity Dinar,1,475.63,477.59
2026-02-22 00:00:02,BHD,Bahrain Dinar,1,385.31,386.90
2026-02-22 00:00:02,OMR,Omani Rial,1,377.38,378.93
2026-02-23 00:00:03,INR,Indian Rupee,100,160.00,160.15
2026-02-23 00:00:03,USD,U.S. Dollar,1,145.28,145.88
2026-02-23 00:00:03,EUR,European Euro,1,171.16,171.87
2026-02-23 00:00:03,GBP,UK Pound Sterling,1,195.89,196.70
2026-02-23 00:00:03,CHF,Swiss Franc,1,187.25,188.03
2026-02-23 00:00:03,AUD,Australian Dollar,1,102.91,103.33
